Titration report,,,,, ,
Method,,,,,,
Method ID,,000,,"Release state
",Released,
Name,,URIBioMin,,Modified by,SystemInternal,
Modified on,,5/29/2018 11:13:39 AM,,,,
Titration (EP) [1],,"Scope 1/1, Sample 1/3",,,,
Measured Values,,"Scope 1/1, Sample 1/3",,,,
Time,V,Meas. value,dV,Temp.,dE,EP
[s],[mL],[mV],[mL],[°C],[mV],
169,1.3825,184.8,0.0085,23.5,2.3,
170,1.3855,185.1,0.0030,23.5,0.3,
410,1.3855,189.9,0.0000,23.5,4.8,
411,1.3860,189.9,0.0005,23.5,0.0,
412,1.3875,189.9,0.0015,23.5,0.0,
413,1.3905,190.0,0.0030,23.5,0.1,
414,1.3940,190.1,0.0035,23.5,0.1,
415,1.4000,190.8,0.0060,23.5,0.7,
416,1.4080,191.8,0.0080,23.5,1.0,
417,1.4165,193.6,0.0085,23.5,1.8,
418,1.4250,195.1,0.0085,23.5,1.5,
419,1.4335,196.3,0.0085,23.5,1.2,
420,1.4410,197.5,0.0075,23.5,1.2,
421,1.4495,198.9,0.0085,23.5,1.4,
422,1.4580,200.3,0.0085,23.5,1.4,
423,1.4665,201.6,0.0085,23.5,1.3,
424,1.4750,202.9,0.0085,23.5,1.3,
425,1.4835,203.9,0.0085,23.5,1.0,
426,1.4920,205.0,0.0085,23.5,1.1,
427,1.4995,206.0,0.0075,23.5,1.0,
428,1.5080,207.1,0.0085,23.5,1.1,
429,1.5165,208.0,0.0085,23.5,0.9,
430,1.5250,209.0,0.0085,23.5,1.0,
431,1.5335,209.8,0.0085,23.5,0.8,
432,1.5420,210.7,0.0085,23.5,0.9,
433,1.5495,211.4,0.0075,23.5,0.7,
434,1.5580,212.4,0.0085,23.5,1.0,
435,1.5665,213.3,0.0085,23.5,0.9,
436,1.5750,213.8,0.0085,23.5,0.5,
437,1.5835,214.6,0.0085,23.5,0.8,
438,1.5920,215.4,0.0085,23.5,0.8,
439,1.6000,215.9,0.0080,23.5,0.5,
440,1.6080,216.6,0.0080,23.5,0.7,
441,1.6165,217.4,0.0085,23.5,0.8,
442,1.6250,218.0,0.0085,23.5,0.6,
443,1.6335,218.7,0.0085,23.5,0.7,
444,1.6420,219.3,0.0085,23.5,0.6,
445,1.6505,219.8,0.0085,23.5,0.5,
446,1.6580,220.3,0.0075,23.5,0.5,
447,1.6665,221.1,0.0085,23.5,0.8,
448,1.6750,221.5,0.0085,23.5,0.4,
449,1.6835,222.1,0.0085,23.5,0.6,
450,1.6920,222.6,0.0085,23.5,0.5,
451,1.7005,223.2,0.0085,23.5,0.6,
452,1.7080,223.6,0.0075,23.5,0.4,
453,1.7165,224.1,0.0085,23.5,0.5,
454,1.7250,224.8,0.0085,23.5,0.7,
455,1.7335,225.2,0.0085,23.5,0.4,
456,1.7420,225.7,0.0085,23.5,0.5,
457,1.7505,226.2,0.0085,23.5,0.5,
458,1.7580,226.6,0.0075,23.5,0.4,
459,1.7665,227.0,0.0085,23.5,0.4,
460,1.7750,227.5,0.0085,23.5,0.5,
461,1.7835,227.9,0.0085,23.5,0.4,
462,1.7920,228.4,0.0085,23.5,0.5,
463,1.8005,228.9,0.0085,23.5,0.5,
464,1.8090,229.2,0.0085,23.5,0.3,
465,1.8165,229.6,0.0075,23.5,0.4,
466,1.8250,230.0,0.0085,23.5,0.4,
467,1.8335,230.3,0.0085,23.5,0.3,
468,1.8420,230.8,0.0085,23.5,0.5,
469,1.8505,231.2,0.0085,23.5,0.4,
470,1.8590,231.7,0.0085,23.5,0.5,
471,1.8670,232.0,0.0080,23.5,0.3,
472,1.8750,232.3,0.0080,23.5,0.3,
473,1.8835,232.6,0.0085,23.5,0.3,
474,1.8920,232.9,0.0085,23.5,0.3,
475,1.9005,233.4,0.0085,23.5,0.5,
476,1.9090,233.8,0.0085,23.5,0.4,
477,1.9090,234.0,0.0000,23.5,0.2,
478,1.9135,234.1,0.0045,23.5,0.1,
479,1.9150,234.2,0.0015,23.5,0.1,
480,1.9170,234.2,0.0020,23.5,0.0,
481,1.9205,234.4,0.0035,23.5,0.2,
482,1.9250,234.5,0.0045,23.5,0.1,
483,1.9280,234.7,0.0030,23.5,0.2,
484,1.9285,234.7,0.0005,23.5,0.0,
485,1.9295,234.8,0.0010,23.5,0.1,
486,1.9310,234.8,0.0015,23.5,0.0,
487,1.9330,234.8,0.0020,23.5,0.0,
488,1.9360,235.0,0.0030,23.5,0.2,
,1.9360,235.0,,,,EP
Titration (EP) [1],,"Scope 1/1, Sample 3/3",,,,
Measured Values,,"Scope 1/1, Sample 3/3",,,,
Time,V,Meas. value,dV,Temp.,dE,EP
[s],[mL],[mV],[mL],[°C],[mV],
0,0.0000,-52.1,,23.5,,
1,0.0005,-52.2,0.0005,23.5,-0.1,
2,0.0020,-52.2,0.0015,23.5,0.0,
3,0.0050,-52.2,0.0030,23.5,0.0,
4,0.0085,-52.2,0.0035,23.5,0.0,
5,0.0145,-52.1,0.0060,23.5,0.1,
6,0.0230,-51.8,0.0085,23.5,0.3,
7,0.0315,-51.4,0.0085,23.5,0.4,
8,0.0390,-50.8,0.0075,23.5,0.6,
9,0.0475,-50.0,0.0085,23.5,0.8,
